#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CHAF1B	HELLS	9606.ENSP00000315700	9606.ENSP00000377601	0	0	0	0	0.306	0.053	0	0.350	0.536
CHAF1B	WDHD1	9606.ENSP00000315700	9606.ENSP00000353793	0	0	0	0	0.447	0.071	0	0.177	0.540
CHAF1B	SPAG5	9606.ENSP00000315700	9606.ENSP00000323300	0	0	0	0	0.526	0.045	0	0.135	0.574
CHAF1B	HJURP	9606.ENSP00000315700	9606.ENSP00000414109	0	0	0	0	0.288	0	0	0.430	0.576
CHAF1B	RECQL4	9606.ENSP00000315700	9606.ENSP00000482313	0	0	0	0	0.358	0.314	0	0.114	0.576
CHAF1B	EXO1	9606.ENSP00000315700	9606.ENSP00000355506	0	0	0	0	0.543	0.110	0	0.312	0.696
CHEK1	ORC6	9606.ENSP00000391090	9606.ENSP00000219097	0	0	0	0	0.294	0	0.500	0.303	0.732
CHEK1	OIP5	9606.ENSP00000391090	9606.ENSP00000220514	0	0	0	0	0.639	0	0	0.318	0.743
CHEK1	RAD51AP1	9606.ENSP00000391090	9606.ENSP00000228843	0	0	0	0	0.537	0	0	0.590	0.802
CHEK1	NCAPH	9606.ENSP00000391090	9606.ENSP00000240423	0	0	0	0	0.267	0	0	0.500	0.618
CHEK1	NCAPG	9606.ENSP00000391090	9606.ENSP00000251496	0	0	0	0	0.698	0	0	0.286	0.775
CHEK1	TROAP	9606.ENSP00000391090	9606.ENSP00000257909	0	0	0	0	0.246	0	0	0.368	0.503
CHEK1	ESPL1	9606.ENSP00000391090	9606.ENSP00000257934	0	0	0	0	0.247	0	0	0.714	0.776
CHEK1	KIF23	9606.ENSP00000391090	9606.ENSP00000260363	0	0	0	0	0.524	0	0	0.370	0.687
CHEK1	KIF11	9606.ENSP00000391090	9606.ENSP00000260731	0	0	0	0	0.694	0	0	0.377	0.801
CHEK1	MCM4	9606.ENSP00000391090	9606.ENSP00000262105	0	0	0	0	0.705	0.615	0.500	0.666	0.978
CHEK1	GINS1	9606.ENSP00000391090	9606.ENSP00000262460	0	0	0	0	0.335	0.312	0	0.194	0.599
CHEK1	POLQ	9606.ENSP00000391090	9606.ENSP00000264233	0	0	0	0	0.337	0	0	0.310	0.523
CHEK1	MCM2	9606.ENSP00000391090	9606.ENSP00000265056	0	0	0	0	0.472	0.335	0.500	0.348	0.870
CHEK1	TICRR	9606.ENSP00000391090	9606.ENSP00000268138	0	0	0	0	0.340	0	0	0.820	0.876
CHEK1	PLK4	9606.ENSP00000391090	9606.ENSP00000270861	0	0	0	0.598	0.610	0	0	0.189	0.670
CHEK1	NUF2	9606.ENSP00000391090	9606.ENSP00000271452	0	0	0	0	0.652	0	0	0.179	0.702
CHEK1	CIP2A	9606.ENSP00000391090	9606.ENSP00000295746	0	0	0	0	0.267	0.062	0	0.273	0.456
CHEK1	PLK1	9606.ENSP00000391090	9606.ENSP00000300093	0	0	0	0.613	0.298	0	0	0.365	0.535
CHEK1	TPX2	9606.ENSP00000391090	9606.ENSP00000300403	0	0	0	0	0.584	0	0	0.223	0.663
CHEK1	FEN1	9606.ENSP00000391090	9606.ENSP00000305480	0	0	0	0	0.518	0.099	0	0.688	0.853
CHEK1	FANCI	9606.ENSP00000391090	9606.ENSP00000310842	0	0	0	0	0.457	0	0.400	0.607	0.861
CHEK1	ZWILCH	9606.ENSP00000391090	9606.ENSP00000311429	0	0	0	0	0.406	0	0	0.138	0.466
CHEK1	E2F7	9606.ENSP00000391090	9606.ENSP00000323246	0	0	0	0	0.298	0	0	0.324	0.505
CHEK1	SPAG5	9606.ENSP00000391090	9606.ENSP00000323300	0	0	0	0	0.361	0.066	0	0.251	0.514
CHEK1	KNTC1	9606.ENSP00000391090	9606.ENSP00000328236	0	0	0	0	0.371	0	0	0.160	0.449
CHEK1	FOXM1	9606.ENSP00000391090	9606.ENSP00000342307	0	0	0	0	0.415	0.045	0	0.479	0.683
CHEK1	UBE2C	9606.ENSP00000391090	9606.ENSP00000348838	0	0	0	0	0.349	0.071	0	0.530	0.691
CHEK1	XRCC2	9606.ENSP00000391090	9606.ENSP00000352271	0	0	0	0	0.143	0	0	0.627	0.667
CHEK1	WDHD1	9606.ENSP00000391090	9606.ENSP00000353793	0	0	0	0	0.503	0	0	0.444	0.712
CHEK1	EXO1	9606.ENSP00000391090	9606.ENSP00000355506	0	0	0	0	0.645	0.157	0.500	0.845	0.973
CHEK1	NEK2	9606.ENSP00000391090	9606.ENSP00000355966	0	0	0	0.568	0.512	0.307	0	0.196	0.704
CHEK1	TTK	9606.ENSP00000391090	9606.ENSP00000358813	0	0	0	0.562	0.560	0	0	0.213	0.639
CHEK1	STIL	9606.ENSP00000391090	9606.ENSP00000360944	0	0	0	0	0.476	0	0	0.165	0.544
CHEK1	RAD54L	9606.ENSP00000391090	9606.ENSP00000361043	0	0	0	0	0.451	0.071	0	0.634	0.797
CHEK1	KIF2C	9606.ENSP00000391090	9606.ENSP00000361298	0	0	0	0	0.500	0	0	0.498	0.738
CHEK1	MCM8	9606.ENSP00000391090	9606.ENSP00000368164	0	0	0	0	0.266	0	0.500	0.311	0.725
CHEK1	RFC4	9606.ENSP00000391090	9606.ENSP00000376272	0	0	0	0	0.453	0.087	0.500	0.797	0.942
CHEK1	ECT2	9606.ENSP00000391090	9606.ENSP00000376457	0	0	0	0	0.418	0.088	0	0.441	0.678
CHEK1	PTTG1	9606.ENSP00000391090	9606.ENSP00000377536	0	0	0	0	0.346	0	0	0.448	0.624
CHEK1	HELLS	9606.ENSP00000391090	9606.ENSP00000377601	0	0	0	0	0.620	0.071	0	0.200	0.693
CHEK1	PRC1	9606.ENSP00000391090	9606.ENSP00000377793	0	0	0	0	0.522	0	0	0.093	0.548
CHEK1	KIFC1	9606.ENSP00000391090	9606.ENSP00000393963	0	0	0	0	0.345	0	0	0.192	0.448
CHEK1	HJURP	9606.ENSP00000391090	9606.ENSP00000414109	0	0	0	0	0.487	0	0	0.378	0.667
CHEK1	UBE2T	9606.ENSP00000391090	9606.ENSP00000494957	0	0	0	0	0.378	0.314	0	0.380	0.712
CHEK1	RECQL4	9606.ENSP00000391090	9606.ENSP00000482313	0	0	0	0	0.191	0.299	0	0.583	0.743
CHEK1	RACGAP1	9606.ENSP00000391090	9606.ENSP00000404190	0	0	0	0	0.383	0.265	0	0.489	0.748
CHEK1	TIMELESS	9606.ENSP00000391090	9606.ENSP00000450607	0	0	0	0	0.335	0.354	0.500	0.971	0.993
CHEK1	RAD51	9606.ENSP00000391090	9606.ENSP00000493712	0	0	0	0	0.573	0.553	0.750	0.973	0.998
CIP2A	NCAPH	9606.ENSP00000295746	9606.ENSP00000240423	0	0	0	0	0.532	0	0	0	0.532
CIP2A	NCAPG	9606.ENSP00000295746	9606.ENSP00000251496	0	0	0	0	0.568	0.054	0	0.068	0.586
CIP2A	ESPL1	9606.ENSP00000295746	9606.ENSP00000257934	0	0	0	0	0.133	0.170	0	0.235	0.402
CIP2A	KIF23	9606.ENSP00000295746	9606.ENSP00000260363	0	0	0	0	0.413	0.046	0	0.130	0.470
CIP2A	KIF11	9606.ENSP00000295746	9606.ENSP00000260731	0	0	0	0	0.534	0.105	0	0.247	0.658
CIP2A	PLK4	9606.ENSP00000295746	9606.ENSP00000270861	0	0	0	0	0.398	0.183	0	0.120	0.530
CIP2A	NUF2	9606.ENSP00000295746	9606.ENSP00000271452	0	0	0	0	0.492	0.092	0	0.103	0.550
CIP2A	EXO1	9606.ENSP00000295746	9606.ENSP00000355506	0	0	0	0	0.388	0.042	0	0.060	0.401
CIP2A	NEK2	9606.ENSP00000295746	9606.ENSP00000355966	0	0	0	0	0.277	0.045	0	0.212	0.408
CIP2A	TPX2	9606.ENSP00000295746	9606.ENSP00000300403	0	0	0	0	0.344	0	0	0.141	0.412
CIP2A	WDHD1	9606.ENSP00000295746	9606.ENSP00000353793	0	0	0	0	0.382	0.071	0	0.060	0.413
CIP2A	ECT2	9606.ENSP00000295746	9606.ENSP00000376457	0	0	0	0	0.418	0	0	0.048	0.422
CIP2A	TTK	9606.ENSP00000295746	9606.ENSP00000358813	0	0	0	0	0.533	0	0	0.045	0.535
CIP2A	PLK1	9606.ENSP00000295746	9606.ENSP00000300093	0	0	0	0	0.238	0.183	0	0.564	0.705
E2F7	RAD51AP1	9606.ENSP00000323246	9606.ENSP00000228843	0	0	0	0	0.337	0	0	0.224	0.464
E2F7	NCAPH	9606.ENSP00000323246	9606.ENSP00000240423	0	0	0	0	0.318	0	0	0.193	0.427
E2F7	NCAPG	9606.ENSP00000323246	9606.ENSP00000251496	0	0	0	0	0.413	0	0	0.258	0.546
E2F7	ESPL1	9606.ENSP00000323246	9606.ENSP00000257934	0	0	0	0	0.397	0	0	0.066	0.414
E2F7	KIF23	9606.ENSP00000323246	9606.ENSP00000260363	0	0	0	0	0.381	0	0	0.387	0.604
E2F7	KIF11	9606.ENSP00000323246	9606.ENSP00000260731	0	0	0	0	0.342	0	0	0.214	0.461
E2F7	MCM4	9606.ENSP00000323246	9606.ENSP00000262105	0	0	0	0	0.240	0	0	0.384	0.513
E2F7	POLQ	9606.ENSP00000323246	9606.ENSP00000264233	0	0	0	0	0.385	0	0	0.169	0.467
E2F7	TICRR	9606.ENSP00000323246	9606.ENSP00000268138	0	0	0	0	0.444	0	0	0.120	0.490
E2F7	NUF2	9606.ENSP00000323246	9606.ENSP00000271452	0	0	0	0	0.387	0	0	0.156	0.461
E2F7	TPX2	9606.ENSP00000323246	9606.ENSP00000300403	0	0	0	0	0.387	0	0	0.093	0.421
E2F7	KIFC1	9606.ENSP00000323246	9606.ENSP00000393963	0	0	0	0	0.343	0	0	0.124	0.400
E2F7	MCM8	9606.ENSP00000323246	9606.ENSP00000368164	0	0	0	0	0.186	0	0	0.301	0.407
E2F7	HELLS	9606.ENSP00000323246	9606.ENSP00000377601	0	0	0	0	0.284	0	0	0.214	0.413
E2F7	KNTC1	9606.ENSP00000323246	9606.ENSP00000328236	0	0	0	0	0.304	0	0	0.191	0.413
E2F7	SPAG5	9606.ENSP00000323246	9606.ENSP00000323300	0	0	0	0	0.380	0	0	0.104	0.421
E2F7	RACGAP1	9606.ENSP00000323246	9606.ENSP00000404190	0	0	0	0	0.283	0	0	0.245	0.436
E2F7	KIF2C	9606.ENSP00000323246	9606.ENSP00000361298	0	0	0	0	0.396	0	0	0.129	0.452
E2F7	RAD54L	9606.ENSP00000323246	9606.ENSP00000361043	0	0	0	0	0.336	0	0	0.223	0.462
E2F7	RAD51	9606.ENSP00000323246	9606.ENSP00000493712	0	0	0	0	0.289	0	0	0.282	0.468
E2F7	HJURP	9606.ENSP00000323246	9606.ENSP00000414109	0	0	0	0	0.417	0	0	0.143	0.479
E2F7	ECT2	9606.ENSP00000323246	9606.ENSP00000376457	0	0	0	0	0.258	0	0	0.353	0.500
E2F7	UBE2C	9606.ENSP00000323246	9606.ENSP00000348838	0	0	0	0	0.423	0	0	0.216	0.529
E2F7	EXO1	9606.ENSP00000323246	9606.ENSP00000355506	0	0	0	0	0.423	0	0	0.226	0.535
E2F7	NEK2	9606.ENSP00000323246	9606.ENSP00000355966	0	0	0	0	0.358	0	0	0.369	0.578
E2F7	TTK	9606.ENSP00000323246	9606.ENSP00000358813	0	0	0	0	0.478	0	0	0.227	0.579
E2F7	FOXM1	9606.ENSP00000323246	9606.ENSP00000342307	0	0	0	0	0.381	0	0	0.461	0.652
ECT2	OIP5	9606.ENSP00000376457	9606.ENSP00000220514	0	0	0	0	0.371	0	0	0.175	0.459
ECT2	RAD51AP1	9606.ENSP00000376457	9606.ENSP00000228843	0	0	0	0	0.423	0	0	0.254	0.551
ECT2	NCAPH	9606.ENSP00000376457	9606.ENSP00000240423	0	0	0	0	0.443	0	0	0.280	0.582
ECT2	PIMREG	9606.ENSP00000376457	9606.ENSP00000250056	0	0	0	0	0.257	0	0	0.324	0.477
ECT2	NCAPG	9606.ENSP00000376457	9606.ENSP00000251496	0	0	0	0	0.813	0	0	0.307	0.865
ECT2	ESPL1	9606.ENSP00000376457	9606.ENSP00000257934	0	0	0	0	0.328	0	0	0.275	0.492
ECT2	IGF2BP3	9606.ENSP00000376457	9606.ENSP00000258729	0	0	0	0	0.138	0.292	0	0.117	0.414
ECT2	KIF23	9606.ENSP00000376457	9606.ENSP00000260363	0	0	0	0	0.762	0.642	0.900	0.969	0.999
ECT2	KIF11	9606.ENSP00000376457	9606.ENSP00000260731	0	0	0	0	0.823	0	0	0.410	0.891
ECT2	MCM4	9606.ENSP00000376457	9606.ENSP00000262105	0	0	0	0	0.294	0	0	0.218	0.424
ECT2	GINS1	9606.ENSP00000376457	9606.ENSP00000262460	0	0	0	0	0.237	0	0	0.265	0.415
ECT2	PLK4	9606.ENSP00000376457	9606.ENSP00000270861	0	0	0	0	0.478	0.292	0	0.710	0.883
ECT2	NUF2	9606.ENSP00000376457	9606.ENSP00000271452	0	0	0	0	0.583	0	0	0.581	0.818
ECT2	PLK1	9606.ENSP00000376457	9606.ENSP00000300093	0	0	0	0	0.463	0	0	0.888	0.937
ECT2	TPX2	9606.ENSP00000376457	9606.ENSP00000300403	0	0	0	0	0.518	0	0	0.503	0.750
ECT2	FANCI	9606.ENSP00000376457	9606.ENSP00000310842	0	0	0	0	0.463	0	0	0.538	0.741
ECT2	ZWILCH	9606.ENSP00000376457	9606.ENSP00000311429	0	0	0	0	0.504	0	0	0.156	0.564
ECT2	SPAG5	9606.ENSP00000376457	9606.ENSP00000323300	0	0	0	0	0.444	0.045	0	0.085	0.472
ECT2	KNTC1	9606.ENSP00000376457	9606.ENSP00000328236	0	0	0	0	0.411	0	0	0.376	0.617
ECT2	FOXM1	9606.ENSP00000376457	9606.ENSP00000342307	0	0	0	0	0.327	0.175	0	0.437	0.660
ECT2	UBE2C	9606.ENSP00000376457	9606.ENSP00000348838	0	0	0	0	0.544	0	0	0.320	0.676
ECT2	WDHD1	9606.ENSP00000376457	9606.ENSP00000353793	0	0	0	0	0.355	0.088	0	0.119	0.436
ECT2	EXO1	9606.ENSP00000376457	9606.ENSP00000355506	0	0	0	0	0.329	0	0	0.412	0.588
ECT2	NEK2	9606.ENSP00000376457	9606.ENSP00000355966	0	0	0	0	0.702	0	0	0.420	0.820
ECT2	TTK	9606.ENSP00000376457	9606.ENSP00000358813	0	0	0	0	0.768	0	0	0.439	0.864
ECT2	STIL	9606.ENSP00000376457	9606.ENSP00000360944	0	0	0	0	0.551	0.067	0	0.217	0.644
ECT2	KIF2C	9606.ENSP00000376457	9606.ENSP00000361298	0	0	0	0	0.562	0	0	0.379	0.717
ECT2	RFC4	9606.ENSP00000376457	9606.ENSP00000376272	0	0	0	0	0.299	0.292	0	0.568	0.767
ECT2	KIFC1	9606.ENSP00000376457	9606.ENSP00000393963	0	0	0	0	0.251	0	0	0.231	0.400
ECT2	KIF18B	9606.ENSP00000376457	9606.ENSP00000465992	0	0	0	0	0.306	0	0	0.201	0.422
ECT2	RAD51	9606.ENSP00000376457	9606.ENSP00000493712	0	0	0	0	0.446	0	0	0.153	0.511
ECT2	RECQL4	9606.ENSP00000376457	9606.ENSP00000482313	0	0	0	0	0.154	0	0	0.447	0.512
ECT2	UBE2T	9606.ENSP00000376457	9606.ENSP00000494957	0	0	0	0	0.285	0	0	0.383	0.540
ECT2	HELLS	9606.ENSP00000376457	9606.ENSP00000377601	0	0	0	0	0.440	0.051	0	0.263	0.574
ECT2	HJURP	9606.ENSP00000376457	9606.ENSP00000414109	0	0	0	0	0.455	0	0	0.274	0.588
ECT2	PTTG1	9606.ENSP00000376457	9606.ENSP00000377536	0	0	0	0	0.404	0	0	0.394	0.623
ECT2	PRC1	9606.ENSP00000376457	9606.ENSP00000377793	0	0	0	0	0.717	0	0	0.491	0.850
ECT2	RACGAP1	9606.ENSP00000376457	9606.ENSP00000404190	0	0	0	0	0.529	0.880	0.900	0.998	0.999
ESPL1	ORC6	9606.ENSP00000257934	9606.ENSP00000219097	0	0	0	0	0.273	0	0	0.260	0.440
ESPL1	RAD51AP1	9606.ENSP00000257934	9606.ENSP00000228843	0	0	0	0	0.246	0	0	0.492	0.600
ESPL1	NCAPH	9606.ENSP00000257934	9606.ENSP00000240423	0	0	0	0	0.521	0	0	0.438	0.719
ESPL1	NCAPG	9606.ENSP00000257934	9606.ENSP00000251496	0	0	0	0	0.406	0.070	0	0.551	0.730
ESPL1	TROAP	9606.ENSP00000257934	9606.ENSP00000257909	0	0	0	0	0.831	0	0	0.125	0.846
ESPL1	GINS1	9606.ENSP00000257934	9606.ENSP00000262460	0	0	0	0	0.269	0	0	0.238	0.420
ESPL1	XRCC2	9606.ENSP00000257934	9606.ENSP00000352271	0	0	0	0	0.097	0	0	0.396	0.431
ESPL1	POLQ	9606.ENSP00000257934	9606.ENSP00000264233	0	0	0	0	0.441	0	0	0	0.441
ESPL1	MCM2	9606.ENSP00000257934	9606.ENSP00000265056	0	0	0	0	0.379	0	0	0.153	0.452
ESPL1	FANCI	9606.ENSP00000257934	9606.ENSP00000310842	0	0	0	0	0.388	0	0	0.193	0.485
ESPL1	WDHD1	9606.ENSP00000257934	9606.ENSP00000353793	0	0	0	0	0.254	0	0	0.407	0.539
ESPL1	RECQL4	9606.ENSP00000257934	9606.ENSP00000482313	0	0	0	0	0.465	0	0	0.200	0.554
ESPL1	RAD54L	9606.ENSP00000257934	9606.ENSP00000361043	0	0	0	0	0.455	0.067	0	0.228	0.574
ESPL1	MCM4	9606.ENSP00000257934	9606.ENSP00000262105	0	0	0	0	0.339	0	0	0.383	0.575
ESPL1	RAD51	9606.ENSP00000257934	9606.ENSP00000493712	0	0	0	0	0.363	0	0	0.364	0.578
ESPL1	FEN1	9606.ENSP00000257934	9606.ENSP00000305480	0	0	0	0	0.255	0	0	0.463	0.583
ESPL1	STIL	9606.ENSP00000257934	9606.ENSP00000360944	0	0	0	0	0.433	0	0	0.361	0.622
ESPL1	TIMELESS	9606.ENSP00000257934	9606.ENSP00000450607	0	0	0	0	0.344	0	0	0.454	0.627
ESPL1	RACGAP1	9606.ENSP00000257934	9606.ENSP00000404190	0	0	0	0	0.534	0	0	0.231	0.627
ESPL1	TICRR	9606.ENSP00000257934	9606.ENSP00000268138	0	0	0	0	0.601	0	0	0.104	0.627
ESPL1	PRC1	9606.ENSP00000257934	9606.ENSP00000377793	0	0	0	0	0.522	0	0	0.425	0.713
ESPL1	EXO1	9606.ENSP00000257934	9606.ENSP00000355506	0	0	0	0	0.494	0	0	0.534	0.754
ESPL1	KIF23	9606.ENSP00000257934	9606.ENSP00000260363	0	0	0	0	0.622	0	0	0.413	0.769
ESPL1	TPX2	9606.ENSP00000257934	9606.ENSP00000300403	0	0	0	0	0.563	0	0	0.584	0.810
ESPL1	KIFC1	9606.ENSP00000257934	9606.ENSP00000393963	0	0	0	0	0.710	0	0	0.377	0.812
ESPL1	NUF2	9606.ENSP00000257934	9606.ENSP00000271452	0	0	0	0	0.455	0	0.500	0.463	0.841
ESPL1	HJURP	9606.ENSP00000257934	9606.ENSP00000414109	0	0	0	0	0.776	0	0	0.339	0.845
ESPL1	KIF18B	9606.ENSP00000257934	9606.ENSP00000465992	0	0	0	0	0.797	0	0	0.292	0.850
ESPL1	NEK2	9606.ENSP00000257934	9606.ENSP00000355966	0	0	0	0	0.709	0	0	0.507	0.850
ESPL1	KNTC1	9606.ENSP00000257934	9606.ENSP00000328236	0	0	0	0	0.656	0	0.500	0.245	0.859
ESPL1	ZWILCH	9606.ENSP00000257934	9606.ENSP00000311429	0	0	0	0	0.612	0	0.500	0.396	0.872
ESPL1	PLK4	9606.ENSP00000257934	9606.ENSP00000270861	0	0	0	0	0.359	0.619	0	0.645	0.906
ESPL1	SPAG5	9606.ENSP00000257934	9606.ENSP00000323300	0	0	0	0	0.847	0	0	0.514	0.922
ESPL1	FOXM1	9606.ENSP00000257934	9606.ENSP00000342307	0	0	0	0	0.829	0	0	0.570	0.923
ESPL1	UBE2C	9606.ENSP00000257934	9606.ENSP00000348838	0	0	0	0	0.733	0	0.500	0.499	0.927
ESPL1	KIF2C	9606.ENSP00000257934	9606.ENSP00000361298	0	0	0	0	0.753	0.164	0.500	0.484	0.939
ESPL1	TTK	9606.ENSP00000257934	9606.ENSP00000358813	0	0	0	0	0.772	0.421	0	0.615	0.945
ESPL1	KIF11	9606.ENSP00000257934	9606.ENSP00000260731	0	0	0.231	0	0.823	0.088	0	0.625	0.947
ESPL1	PLK1	9606.ENSP00000257934	9606.ENSP00000300093	0	0	0	0	0.741	0.746	0.500	0.853	0.994
ESPL1	PTTG1	9606.ENSP00000257934	9606.ENSP00000377536	0	0	0	0	0.428	0.999	0.900	0.999	0.999
EXO1	ORC6	9606.ENSP00000355506	9606.ENSP00000219097	0	0	0	0	0.370	0	0	0.261	0.515
EXO1	OIP5	9606.ENSP00000355506	9606.ENSP00000220514	0	0	0	0	0.444	0	0	0.175	0.521
EXO1	RAD51AP1	9606.ENSP00000355506	9606.ENSP00000228843	0	0	0	0	0.645	0	0.500	0.627	0.928
EXO1	NCAPH	9606.ENSP00000355506	9606.ENSP00000240423	0	0	0	0	0.565	0.070	0	0.335	0.707
EXO1	PIMREG	9606.ENSP00000355506	9606.ENSP00000250056	0	0	0	0	0.356	0	0	0.246	0.494
EXO1	NCAPG	9606.ENSP00000355506	9606.ENSP00000251496	0	0	0	0	0.629	0	0	0.320	0.737
EXO1	KIF23	9606.ENSP00000355506	9606.ENSP00000260363	0	0	0	0	0.615	0	0	0.246	0.697
EXO1	KIF11	9606.ENSP00000355506	9606.ENSP00000260731	0	0	0	0	0.699	0.063	0	0.255	0.772
EXO1	MCM4	9606.ENSP00000355506	9606.ENSP00000262105	0	0	0	0	0.759	0.088	0	0.566	0.896
EXO1	GINS1	9606.ENSP00000355506	9606.ENSP00000262460	0	0	0	0	0.462	0	0	0.179	0.539
EXO1	POLQ	9606.ENSP00000355506	9606.ENSP00000264233	0.059	0	0	0	0.494	0	0	0.625	0.805
EXO1	MCM2	9606.ENSP00000355506	9606.ENSP00000265056	0	0	0	0	0.740	0.055	0	0.197	0.786
EXO1	TICRR	9606.ENSP00000355506	9606.ENSP00000268138	0.042	0	0	0	0.673	0.053	0	0.347	0.781
EXO1	PLK4	9606.ENSP00000355506	9606.ENSP00000270861	0	0	0	0	0.635	0.091	0	0.489	0.816
EXO1	NUF2	9606.ENSP00000355506	9606.ENSP00000271452	0	0	0	0	0.862	0	0	0.300	0.899
EXO1	PLK1	9606.ENSP00000355506	9606.ENSP00000300093	0	0	0	0	0.479	0.091	0	0.568	0.777
EXO1	TPX2	9606.ENSP00000355506	9606.ENSP00000300403	0	0	0	0	0.614	0	0	0.522	0.807
EXO1	FEN1	9606.ENSP00000355506	9606.ENSP00000305480	0	0	0	0.644	0.498	0.590	0	0.559	0.901
EXO1	FANCI	9606.ENSP00000355506	9606.ENSP00000310842	0	0	0	0	0.483	0	0	0.691	0.834
EXO1	ZWILCH	9606.ENSP00000355506	9606.ENSP00000311429	0	0	0	0	0.481	0	0	0.156	0.543
EXO1	SPAG5	9606.ENSP00000355506	9606.ENSP00000323300	0	0	0	0	0.483	0.060	0	0.240	0.598
EXO1	KNTC1	9606.ENSP00000355506	9606.ENSP00000328236	0	0	0	0	0.701	0	0	0.255	0.768
EXO1	FOXM1	9606.ENSP00000355506	9606.ENSP00000342307	0	0	0	0	0.497	0	0	0.529	0.753
EXO1	UBE2C	9606.ENSP00000355506	9606.ENSP00000348838	0	0	0	0	0.576	0.068	0	0.290	0.695
EXO1	XRCC2	9606.ENSP00000355506	9606.ENSP00000352271	0	0	0	0	0.122	0	0.500	0.599	0.809
EXO1	WDHD1	9606.ENSP00000355506	9606.ENSP00000353793	0	0	0	0	0.867	0.114	0	0.497	0.935
EXO1	STIL	9606.ENSP00000355506	9606.ENSP00000360944	0	0	0	0	0.392	0	0	0.071	0.411
EXO1	KIF18B	9606.ENSP00000355506	9606.ENSP00000465992	0	0	0	0	0.268	0	0	0.265	0.439
EXO1	KIFC1	9606.ENSP00000355506	9606.ENSP00000393963	0	0	0	0	0.419	0	0	0.202	0.516
EXO1	PTTG1	9606.ENSP00000355506	9606.ENSP00000377536	0	0	0	0	0.361	0	0	0.314	0.543
EXO1	PRC1	9606.ENSP00000355506	9606.ENSP00000377793	0	0	0	0	0.519	0	0	0.169	0.583
EXO1	NEK2	9606.ENSP00000355506	9606.ENSP00000355966	0	0	0	0	0.478	0	0	0.288	0.612
EXO1	UBE2T	9606.ENSP00000355506	9606.ENSP00000494957	0	0	0	0	0.461	0.068	0	0.395	0.669
EXO1	RACGAP1	9606.ENSP00000355506	9606.ENSP00000404190	0	0	0	0	0.387	0	0	0.510	0.687
EXO1	MCM8	9606.ENSP00000355506	9606.ENSP00000368164	0	0	0	0	0.469	0.066	0	0.444	0.700
EXO1	TIMELESS	9606.ENSP00000355506	9606.ENSP00000450607	0	0	0	0	0.497	0.098	0	0.474	0.740
EXO1	HJURP	9606.ENSP00000355506	9606.ENSP00000414109	0	0	0	0	0.513	0	0	0.501	0.746
EXO1	KIF2C	9606.ENSP00000355506	9606.ENSP00000361298	0	0	0	0	0.560	0	0	0.485	0.764
EXO1	HELLS	9606.ENSP00000355506	9606.ENSP00000377601	0	0	0	0	0.682	0.098	0	0.285	0.777
EXO1	RAD54L	9606.ENSP00000355506	9606.ENSP00000361043	0	0	0	0	0.567	0.098	0	0.604	0.832
EXO1	TTK	9606.ENSP00000355506	9606.ENSP00000358813	0	0	0	0	0.833	0	0	0.402	0.896
EXO1	RFC4	9606.ENSP00000355506	9606.ENSP00000376272	0	0	0	0	0.466	0.129	0.500	0.830	0.955
EXO1	RECQL4	9606.ENSP00000355506	9606.ENSP00000482313	0.050	0	0	0	0.666	0.763	0	0.782	0.981
EXO1	RAD51	9606.ENSP00000355506	9606.ENSP00000493712	0.057	0	0	0	0.812	0.559	0.500	0.954	0.997
FAM72B	KIF11	9606.ENSP00000358397	9606.ENSP00000260731	0	0	0	0	0.367	0	0	0.091	0.400
FAM72B	PTTG1	9606.ENSP00000358397	9606.ENSP00000377536	0	0	0	0	0.315	0	0	0.166	0.404
FAM72B	KIF2C	9606.ENSP00000358397	9606.ENSP00000361298	0	0	0	0	0.453	0	0	0.108	0.491
FAM72B	TTK	9606.ENSP00000358397	9606.ENSP00000358813	0	0	0	0	0.495	0	0	0.248	0.604
FANCI	OIP5	9606.ENSP00000310842	9606.ENSP00000220514	0	0	0	0	0.464	0	0	0.075	0.483
FANCI	RAD51AP1	9606.ENSP00000310842	9606.ENSP00000228843	0	0	0	0	0.407	0	0	0.393	0.625
FANCI	NCAPH	9606.ENSP00000310842	9606.ENSP00000240423	0	0	0	0	0.471	0	0	0.269	0.597
FANCI	PIMREG	9606.ENSP00000310842	9606.ENSP00000250056	0	0	0	0	0.287	0	0	0.201	0.406
FANCI	NCAPG	9606.ENSP00000310842	9606.ENSP00000251496	0	0	0	0	0.793	0	0	0.270	0.842
FANCI	KIF23	9606.ENSP00000310842	9606.ENSP00000260363	0	0	0	0	0.474	0	0	0.156	0.537
FANCI	KIF11	9606.ENSP00000310842	9606.ENSP00000260731	0	0	0	0	0.814	0	0	0.254	0.856
FANCI	MCM4	9606.ENSP00000310842	9606.ENSP00000262105	0	0	0	0	0.515	0	0	0.311	0.651
FANCI	POLQ	9606.ENSP00000310842	9606.ENSP00000264233	0	0	0	0	0.448	0	0	0.275	0.583
FANCI	MCM2	9606.ENSP00000310842	9606.ENSP00000265056	0	0	0	0	0.397	0.292	0	0.065	0.566
FANCI	TICRR	9606.ENSP00000310842	9606.ENSP00000268138	0	0	0	0	0.406	0	0	0.392	0.624
