#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACVRL1	BMP7	9606.ENSP00000373574	9606.ENSP00000379204	0	0	0	0	0.049	0.167	0	0.485	0.556
ASPM	HELLS	9606.ENSP00000356379	9606.ENSP00000377601	0	0	0	0	0.398	0	0	0.195	0.494
ASPM	RFC4	9606.ENSP00000356379	9606.ENSP00000376272	0	0	0	0	0.337	0	0	0.288	0.507
ASPM	RAD51	9606.ENSP00000356379	9606.ENSP00000493712	0	0	0	0	0.398	0	0	0.242	0.525
ASPM	ORC1	9606.ENSP00000356379	9606.ENSP00000360623	0	0	0	0	0.495	0	0	0.129	0.541
ASPM	CENPW	9606.ENSP00000356379	9606.ENSP00000357308	0	0	0	0	0.454	0	0	0.227	0.560
ASPM	CCNF	9606.ENSP00000356379	9606.ENSP00000380256	0	0	0	0	0.506	0	0	0.187	0.581
ASPM	CHEK1	9606.ENSP00000356379	9606.ENSP00000391090	0	0	0	0	0.500	0	0	0.320	0.645
ASPM	NCAPG2	9606.ENSP00000356379	9606.ENSP00000387007	0	0	0	0	0.570	0.099	0	0.199	0.663
ASPM	RAD54L	9606.ENSP00000356379	9606.ENSP00000361043	0	0	0	0	0.436	0	0	0.434	0.667
ASPM	KPNA2	9606.ENSP00000356379	9606.ENSP00000438483	0	0	0	0	0.416	0	0	0.456	0.668
ASPM	GTSE1	9606.ENSP00000356379	9606.ENSP00000415430	0	0	0	0	0.537	0	0	0.356	0.689
ASPM	CDC45	9606.ENSP00000356379	9606.ENSP00000405726	0	0	0	0	0.599	0	0	0.290	0.703
ASPM	KIF18B	9606.ENSP00000356379	9606.ENSP00000465992	0	0	0	0	0.641	0.061	0	0.271	0.733
ASPM	TK1	9606.ENSP00000356379	9606.ENSP00000468425	0	0	0	0	0.430	0	0	0.601	0.763
ASPM	RACGAP1	9606.ENSP00000356379	9606.ENSP00000404190	0	0	0	0	0.637	0	0	0.460	0.795
ASPM	ZWINT	9606.ENSP00000356379	9606.ENSP00000363055	0	0	0	0	0.527	0	0	0.632	0.818
ASPM	UBE2T	9606.ENSP00000356379	9606.ENSP00000494957	0	0	0	0	0.780	0	0	0.246	0.827
ASPM	KIFC1	9606.ENSP00000356379	9606.ENSP00000393963	0	0	0	0	0.659	0.292	0	0.410	0.845
ASPM	CDCA3	9606.ENSP00000356379	9606.ENSP00000442068	0	0	0	0	0.773	0	0	0.425	0.864
ASPM	PTTG1	9606.ENSP00000356379	9606.ENSP00000377536	0	0	0	0	0.698	0	0	0.574	0.866
ASPM	PRC1	9606.ENSP00000356379	9606.ENSP00000377793	0	0	0	0	0.838	0	0	0.532	0.921
ASPM	ECT2	9606.ENSP00000356379	9606.ENSP00000376457	0	0	0	0	0.826	0.292	0	0.433	0.924
ASPM	HJURP	9606.ENSP00000356379	9606.ENSP00000414109	0	0	0	0	0.855	0	0	0.545	0.931
ASPM	KIF2C	9606.ENSP00000356379	9606.ENSP00000361298	0	0	0	0	0.851	0	0	0.589	0.936
ASPM	NUSAP1	9606.ENSP00000356379	9606.ENSP00000499238	0	0	0	0	0.852	0	0	0.611	0.940
ASPM	CDK1	9606.ENSP00000356379	9606.ENSP00000378699	0	0	0	0	0.827	0	0	0.682	0.942
ASPM	CCNA2	9606.ENSP00000356379	9606.ENSP00000481380	0	0	0	0	0.865	0	0	0.603	0.944
ASPM	CEP55	9606.ENSP00000356379	9606.ENSP00000360540	0	0	0	0	0.842	0	0	0.700	0.950
ASPM	CDCA8	9606.ENSP00000356379	9606.ENSP00000362146	0	0	0	0	0.908	0	0	0.480	0.950
ASPM	KIF4A	9606.ENSP00000356379	9606.ENSP00000363524	0	0	0	0	0.900	0	0	0.536	0.952
ASPM	TTK	9606.ENSP00000356379	9606.ENSP00000358813	0	0	0	0	0.912	0	0	0.530	0.957
ASPM	CDC20	9606.ENSP00000356379	9606.ENSP00000361540	0	0	0	0	0.900	0.111	0	0.715	0.972
ASPM	STIL	9606.ENSP00000356379	9606.ENSP00000360944	0	0	0	0	0.477	0.164	0	0.942	0.972
ASPM	TOP2A	9606.ENSP00000356379	9606.ENSP00000411532	0	0	0	0	0.983	0	0	0.804	0.996
ATAD2	TRIP13	9606.ENSP00000287394	9606.ENSP00000166345	0	0	0	0	0.361	0.105	0	0.218	0.513
ATAD2	CDC6	9606.ENSP00000287394	9606.ENSP00000209728	0	0	0	0	0.332	0.098	0	0.547	0.703
ATAD2	POLE2	9606.ENSP00000287394	9606.ENSP00000216367	0	0	0	0	0.426	0	0	0.046	0.429
ATAD2	AURKA	9606.ENSP00000287394	9606.ENSP00000216911	0	0	0	0	0.341	0	0	0.561	0.698
ATAD2	MYBL2	9606.ENSP00000287394	9606.ENSP00000217026	0	0	0	0	0.205	0	0	0.307	0.426
ATAD2	OIP5	9606.ENSP00000287394	9606.ENSP00000220514	0	0	0	0	0.345	0	0	0.180	0.440
ATAD2	RAD51AP1	9606.ENSP00000287394	9606.ENSP00000228843	0	0	0	0	0.448	0	0	0.405	0.658
ATAD2	MND1	9606.ENSP00000287394	9606.ENSP00000240488	0	0	0	0	0.329	0	0	0.175	0.422
ATAD2	NCAPG	9606.ENSP00000287394	9606.ENSP00000251496	0	0	0	0	0.539	0.066	0	0.170	0.612
ATAD2	CCNB1	9606.ENSP00000287394	9606.ENSP00000256442	0	0	0	0	0.321	0.067	0	0.201	0.449
ATAD2	KIF23	9606.ENSP00000287394	9606.ENSP00000260363	0	0	0	0	0.437	0.070	0	0.402	0.659
ATAD2	KIF11	9606.ENSP00000287394	9606.ENSP00000260731	0	0	0	0	0.568	0	0	0.328	0.697
ATAD2	NDC80	9606.ENSP00000287394	9606.ENSP00000261597	0	0	0	0	0.452	0.079	0	0.092	0.502
ATAD2	MCM4	9606.ENSP00000287394	9606.ENSP00000262105	0	0	0	0	0.778	0.094	0	0.361	0.860
ATAD2	DEPDC1B	9606.ENSP00000287394	9606.ENSP00000265036	0	0	0	0	0.267	0	0	0.361	0.512
ATAD2	MCM2	9606.ENSP00000287394	9606.ENSP00000265056	0	0	0	0	0.378	0.114	0	0.124	0.475
ATAD2	CENPE	9606.ENSP00000287394	9606.ENSP00000265148	0	0	0	0	0.465	0	0	0.515	0.729
ATAD2	PLK4	9606.ENSP00000287394	9606.ENSP00000270861	0	0	0	0	0.644	0.074	0	0.160	0.699
ATAD2	NUF2	9606.ENSP00000287394	9606.ENSP00000271452	0	0	0	0	0.471	0.079	0	0.330	0.646
ATAD2	SKP2	9606.ENSP00000287394	9606.ENSP00000274255	0	0	0	0	0.232	0	0	0.408	0.526
ATAD2	CDCA5	9606.ENSP00000287394	9606.ENSP00000275517	0	0	0	0	0.395	0	0	0.118	0.444
ATAD2	RAD51	9606.ENSP00000287394	9606.ENSP00000493712	0.042	0	0	0	0.269	0.071	0	0.186	0.400
ATAD2	CDCA3	9606.ENSP00000287394	9606.ENSP00000442068	0	0	0	0	0.265	0	0	0.245	0.422
ATAD2	RAD54B	9606.ENSP00000287394	9606.ENSP00000336606	0	0	0	0	0.298	0.094	0	0.164	0.422
ATAD2	CKAP2L	9606.ENSP00000287394	9606.ENSP00000305204	0	0	0	0	0.335	0	0	0.170	0.424
ATAD2	BLM	9606.ENSP00000287394	9606.ENSP00000347232	0	0	0	0	0.353	0	0	0.176	0.444
ATAD2	ZWINT	9606.ENSP00000287394	9606.ENSP00000363055	0	0	0	0	0.382	0	0	0.138	0.444
ATAD2	WDHD1	9606.ENSP00000287394	9606.ENSP00000353793	0	0	0	0	0.445	0	0	0	0.445
ATAD2	KNL1	9606.ENSP00000287394	9606.ENSP00000335463	0.042	0	0	0	0.295	0.071	0	0.225	0.448
ATAD2	SPAG5	9606.ENSP00000287394	9606.ENSP00000323300	0	0	0	0	0.313	0.095	0	0.198	0.458
ATAD2	CCNB2	9606.ENSP00000287394	9606.ENSP00000288207	0	0	0	0	0.313	0.067	0	0.224	0.459
ATAD2	BIRC5	9606.ENSP00000287394	9606.ENSP00000301633	0	0	0	0	0.279	0.070	0	0.272	0.469
ATAD2	RAD54L	9606.ENSP00000287394	9606.ENSP00000361043	0	0	0	0	0.268	0.094	0	0.271	0.474
ATAD2	KIFC1	9606.ENSP00000287394	9606.ENSP00000393963	0	0	0	0	0.315	0.053	0	0.255	0.475
ATAD2	UBE2T	9606.ENSP00000287394	9606.ENSP00000494957	0	0	0	0	0.369	0.057	0	0.206	0.486
ATAD2	FOXM1	9606.ENSP00000287394	9606.ENSP00000342307	0	0	0	0	0.330	0	0	0.277	0.495
ATAD2	NCAPG2	9606.ENSP00000287394	9606.ENSP00000387007	0	0	0	0	0.474	0	0	0.091	0.502
ATAD2	EXO1	9606.ENSP00000287394	9606.ENSP00000355506	0	0	0	0	0.397	0.045	0	0.217	0.510
ATAD2	FANCI	9606.ENSP00000287394	9606.ENSP00000310842	0	0	0	0	0.447	0	0	0.155	0.512
ATAD2	KPNA2	9606.ENSP00000287394	9606.ENSP00000438483	0	0	0	0	0.214	0	0	0.405	0.513
ATAD2	NEK2	9606.ENSP00000287394	9606.ENSP00000355966	0	0	0	0	0.345	0	0	0.292	0.517
ATAD2	HJURP	9606.ENSP00000287394	9606.ENSP00000414109	0	0	0	0	0.431	0	0	0.186	0.517
ATAD2	KIF4A	9606.ENSP00000287394	9606.ENSP00000363524	0	0	0	0	0.365	0	0	0.271	0.518
ATAD2	BUB1B	9606.ENSP00000287394	9606.ENSP00000287598	0	0	0	0	0.410	0	0	0.219	0.519
ATAD2	RFC4	9606.ENSP00000287394	9606.ENSP00000376272	0	0	0	0	0.373	0.095	0	0.219	0.519
ATAD2	TFAP2A	9606.ENSP00000287394	9606.ENSP00000501092	0	0	0	0	0.078	0	0.500	0	0.519
ATAD2	UBE2C	9606.ENSP00000287394	9606.ENSP00000348838	0	0	0	0	0.340	0.057	0	0.328	0.546
ATAD2	CHEK1	9606.ENSP00000287394	9606.ENSP00000391090	0	0	0	0	0.500	0	0	0.160	0.562
ATAD2	ECT2	9606.ENSP00000287394	9606.ENSP00000376457	0	0	0	0	0.382	0	0	0.326	0.566
ATAD2	CDC45	9606.ENSP00000287394	9606.ENSP00000405726	0	0	0	0	0.425	0	0	0.298	0.579
ATAD2	EZH2	9606.ENSP00000287394	9606.ENSP00000320147	0	0	0	0	0.409	0.064	0	0.304	0.582
ATAD2	MAD2L1	9606.ENSP00000287394	9606.ENSP00000296509	0	0	0	0	0.459	0	0	0.259	0.582
ATAD2	MELK	9606.ENSP00000287394	9606.ENSP00000298048	0	0	0	0	0.548	0	0	0.115	0.583
ATAD2	FEN1	9606.ENSP00000287394	9606.ENSP00000305480	0	0	0	0	0.442	0.070	0	0.262	0.584
ATAD2	CHAF1B	9606.ENSP00000287394	9606.ENSP00000315700	0	0	0	0	0.262	0.067	0	0.445	0.585
ATAD2	CENPA	9606.ENSP00000287394	9606.ENSP00000336868	0	0	0	0	0.346	0.233	0	0.239	0.585
ATAD2	TTK	9606.ENSP00000287394	9606.ENSP00000358813	0	0	0	0	0.436	0	0	0.331	0.607
ATAD2	KNTC1	9606.ENSP00000287394	9606.ENSP00000328236	0	0	0	0	0.489	0	0	0.271	0.612
ATAD2	CCNA2	9606.ENSP00000287394	9606.ENSP00000481380	0	0	0	0	0.523	0.045	0	0.224	0.616
ATAD2	KIF14	9606.ENSP00000287394	9606.ENSP00000356319	0	0	0	0	0.469	0	0	0.315	0.621
ATAD2	AURKB	9606.ENSP00000287394	9606.ENSP00000313950	0	0	0	0	0.263	0	0	0.507	0.621
ATAD2	KIF2C	9606.ENSP00000287394	9606.ENSP00000361298	0	0	0	0	0.349	0	0	0.457	0.632
ATAD2	PRC1	9606.ENSP00000287394	9606.ENSP00000377793	0	0	0	0	0.602	0	0	0.122	0.635
ATAD2	CDCA8	9606.ENSP00000287394	9606.ENSP00000362146	0	0	0	0	0.371	0.066	0	0.441	0.643
ATAD2	CDK1	9606.ENSP00000287394	9606.ENSP00000378699	0	0	0	0	0.512	0.107	0	0.249	0.644
ATAD2	BUB1	9606.ENSP00000287394	9606.ENSP00000302530	0	0	0	0	0.424	0	0	0.419	0.651
ATAD2	CENPF	9606.ENSP00000287394	9606.ENSP00000355922	0	0	0	0	0.464	0	0	0.412	0.671
ATAD2	RACGAP1	9606.ENSP00000287394	9606.ENSP00000404190	0	0	0	0	0.448	0	0	0.477	0.698
ATAD2	CEP55	9606.ENSP00000287394	9606.ENSP00000360540	0	0	0	0	0.462	0	0	0.493	0.715
ATAD2	NUSAP1	9606.ENSP00000287394	9606.ENSP00000499238	0	0	0	0	0.532	0	0	0.435	0.724
ATAD2	TPX2	9606.ENSP00000287394	9606.ENSP00000300403	0	0	0	0	0.480	0.045	0	0.546	0.755
ATAD2	HELLS	9606.ENSP00000287394	9606.ENSP00000377601	0	0	0	0	0.706	0.140	0	0.346	0.821
ATAD2	TOP2A	9606.ENSP00000287394	9606.ENSP00000411532	0.055	0	0	0	0.554	0.180	0	0.584	0.837
AURKA	TRIP13	9606.ENSP00000216911	9606.ENSP00000166345	0	0	0	0	0.614	0.064	0	0.416	0.771
AURKA	CDC6	9606.ENSP00000216911	9606.ENSP00000209728	0	0	0	0	0.477	0.075	0	0.546	0.761
AURKA	POLE2	9606.ENSP00000216911	9606.ENSP00000216367	0	0	0	0	0.258	0	0	0.233	0.407
AURKA	BLM	9606.ENSP00000216911	9606.ENSP00000347232	0	0	0	0	0.297	0.096	0	0.145	0.410
AURKA	WDHD1	9606.ENSP00000216911	9606.ENSP00000353793	0	0	0	0	0.380	0	0	0.091	0.412
AURKA	MND1	9606.ENSP00000216911	9606.ENSP00000240488	0	0	0	0	0.380	0	0	0.099	0.417
AURKA	IGF2BP3	9606.ENSP00000216911	9606.ENSP00000258729	0	0	0	0	0.204	0.161	0	0.200	0.420
AURKA	TFAP2A	9606.ENSP00000216911	9606.ENSP00000501092	0	0	0	0	0.090	0.292	0	0.183	0.428
AURKA	TICRR	9606.ENSP00000216911	9606.ENSP00000268138	0	0	0	0	0.396	0	0	0.094	0.430
AURKA	MCM8	9606.ENSP00000216911	9606.ENSP00000368164	0	0	0	0	0.382	0	0	0.118	0.431
AURKA	HELLS	9606.ENSP00000216911	9606.ENSP00000377601	0	0	0	0	0.233	0.051	0	0.287	0.436
AURKA	CENPH	9606.ENSP00000216911	9606.ENSP00000283006	0	0	0	0	0.286	0.094	0	0.234	0.462
AURKA	E2F7	9606.ENSP00000216911	9606.ENSP00000323246	0	0	0	0	0.303	0	0	0.266	0.466
AURKA	RNASEH2A	9606.ENSP00000216911	9606.ENSP00000221486	0	0	0	0	0.404	0	0	0.160	0.478
AURKA	GINS1	9606.ENSP00000216911	9606.ENSP00000262460	0	0	0	0	0.329	0	0	0.276	0.493
AURKA	ORC1	9606.ENSP00000216911	9606.ENSP00000360623	0	0	0	0	0.417	0.092	0	0.124	0.496
AURKA	DEPDC1B	9606.ENSP00000216911	9606.ENSP00000265036	0	0	0	0	0.498	0	0	0.058	0.507
AURKA	RAD54L	9606.ENSP00000216911	9606.ENSP00000361043	0	0	0	0	0.377	0.051	0	0.252	0.519
AURKA	PIMREG	9606.ENSP00000216911	9606.ENSP00000250056	0	0	0	0	0.411	0	0	0.223	0.523
AURKA	STIL	9606.ENSP00000216911	9606.ENSP00000360944	0	0	0	0	0.375	0	0	0.279	0.530
AURKA	CENPW	9606.ENSP00000216911	9606.ENSP00000357308	0	0	0	0	0.465	0	0	0.160	0.531
AURKA	SKP2	9606.ENSP00000216911	9606.ENSP00000274255	0	0	0	0	0.271	0	0	0.386	0.534
AURKA	RCC2	9606.ENSP00000216911	9606.ENSP00000364585	0	0	0	0	0.145	0	0	0.478	0.534
AURKA	SKA1	9606.ENSP00000216911	9606.ENSP00000285116	0	0	0	0	0.403	0	0	0.254	0.535
AURKA	SKA3	9606.ENSP00000216911	9606.ENSP00000319417	0	0	0	0	0.452	0	0	0.199	0.542
AURKA	ZWILCH	9606.ENSP00000216911	9606.ENSP00000311429	0	0	0	0	0.381	0	0	0.294	0.544
AURKA	TIMELESS	9606.ENSP00000216911	9606.ENSP00000450607	0	0	0	0	0.261	0.292	0	0.215	0.553
AURKA	CIP2A	9606.ENSP00000216911	9606.ENSP00000295746	0	0	0	0	0.419	0.125	0	0.206	0.561
AURKA	TROAP	9606.ENSP00000216911	9606.ENSP00000257909	0	0	0	0	0.497	0	0	0.165	0.563
AURKA	FANCI	9606.ENSP00000216911	9606.ENSP00000310842	0	0	0	0	0.478	0	0	0.201	0.565
AURKA	NCAPG2	9606.ENSP00000216911	9606.ENSP00000387007	0	0	0	0	0.517	0	0	0.140	0.567
AURKA	KNTC1	9606.ENSP00000216911	9606.ENSP00000328236	0	0	0	0	0.442	0	0	0.265	0.572
AURKA	TK1	9606.ENSP00000216911	9606.ENSP00000468425	0	0	0	0	0.430	0	0	0.325	0.598
AURKA	CKAP2L	9606.ENSP00000216911	9606.ENSP00000305204	0	0	0	0	0.502	0	0	0.227	0.598
AURKA	KIF18B	9606.ENSP00000216911	9606.ENSP00000465992	0	0	0	0	0.393	0.094	0	0.342	0.607
AURKA	KPNA2	9606.ENSP00000216911	9606.ENSP00000438483	0	0	0	0	0.469	0	0	0.306	0.616
AURKA	GTSE1	9606.ENSP00000216911	9606.ENSP00000415430	0	0	0	0	0.486	0	0	0.303	0.627
AURKA	RAD51AP1	9606.ENSP00000216911	9606.ENSP00000228843	0	0	0	0	0.446	0	0	0.362	0.631
AURKA	EXO1	9606.ENSP00000216911	9606.ENSP00000355506	0	0	0	0	0.477	0	0	0.331	0.635
AURKA	CKS1B	9606.ENSP00000216911	9606.ENSP00000311083	0	0	0	0	0.452	0	0	0.378	0.645
AURKA	UBE2T	9606.ENSP00000216911	9606.ENSP00000494957	0	0	0	0	0.461	0.067	0	0.358	0.649
AURKA	CDT1	9606.ENSP00000216911	9606.ENSP00000301019	0	0	0	0	0.478	0	0	0.360	0.651
AURKA	PLK4	9606.ENSP00000216911	9606.ENSP00000270861	0	0	0	0.803	0.488	0.186	0	0.239	0.655
AURKA	CENPI	9606.ENSP00000216911	9606.ENSP00000362018	0	0	0	0	0.337	0.070	0	0.505	0.668
AURKA	MCM2	9606.ENSP00000216911	9606.ENSP00000265056	0	0	0	0	0.530	0	0	0.323	0.668
AURKA	RAD51	9606.ENSP00000216911	9606.ENSP00000493712	0	0	0	0	0.451	0.071	0	0.407	0.671
AURKA	RFC4	9606.ENSP00000216911	9606.ENSP00000376272	0	0	0	0	0.475	0	0	0.402	0.672
AURKA	OIP5	9606.ENSP00000216911	9606.ENSP00000220514	0	0	0	0	0.537	0	0	0.329	0.677
AURKA	KIF14	9606.ENSP00000216911	9606.ENSP00000356319	0	0	0	0	0.545	0	0	0.337	0.686
AURKA	KNL1	9606.ENSP00000216911	9606.ENSP00000335463	0	0	0	0	0.306	0.063	0	0.568	0.695
AURKA	MCM4	9606.ENSP00000216911	9606.ENSP00000262105	0	0	0	0	0.513	0	0	0.403	0.696
AURKA	CDC45	9606.ENSP00000216911	9606.ENSP00000405726	0	0	0	0	0.525	0	0	0.396	0.701
AURKA	KIFC1	9606.ENSP00000216911	9606.ENSP00000393963	0	0	0	0	0.513	0	0	0.445	0.718
AURKA	FEN1	9606.ENSP00000216911	9606.ENSP00000305480	0	0.013	0	0	0.470	0	0	0.544	0.748
AURKA	CHEK1	9606.ENSP00000216911	9606.ENSP00000391090	0	0	0	0.602	0.471	0.075	0	0.537	0.754
AURKA	EZH2	9606.ENSP00000216911	9606.ENSP00000320147	0	0	0	0	0.291	0.102	0	0.655	0.761
AURKA	ESPL1	9606.ENSP00000216911	9606.ENSP00000257934	0	0	0	0	0.454	0	0	0.602	0.773
AURKA	TTK	9606.ENSP00000216911	9606.ENSP00000358813	0	0	0	0.624	0.676	0.094	0	0.307	0.779
AURKA	ZWINT	9606.ENSP00000216911	9606.ENSP00000363055	0	0	0	0	0.431	0	0	0.642	0.787
AURKA	CCNF	9606.ENSP00000216911	9606.ENSP00000380256	0	0	0	0	0.550	0	0	0.555	0.791
AURKA	FOXM1	9606.ENSP00000216911	9606.ENSP00000342307	0	0	0	0	0.498	0.051	0	0.599	0.793
AURKA	SPAG5	9606.ENSP00000216911	9606.ENSP00000323300	0	0	0	0	0.581	0.294	0	0.376	0.800
AURKA	NCAPH	9606.ENSP00000216911	9606.ENSP00000240423	0	0	0	0	0.556	0.246	0	0.490	0.814
AURKA	CDCA3	9606.ENSP00000216911	9606.ENSP00000442068	0	0	0	0	0.729	0	0	0.348	0.815
AURKA	NEK2	9606.ENSP00000216911	9606.ENSP00000355966	0	0	0.123	0.684	0.641	0	0	0.501	0.829
AURKA	ECT2	9606.ENSP00000216911	9606.ENSP00000376457	0	0	0	0	0.495	0.071	0	0.670	0.831
AURKA	CDC25C	9606.ENSP00000216911	9606.ENSP00000321656	0	0	0	0	0.645	0	0	0.544	0.831
AURKA	MYBL2	9606.ENSP00000216911	9606.ENSP00000217026	0	0	0	0	0.399	0.051	0	0.742	0.840
AURKA	NUSAP1	9606.ENSP00000216911	9606.ENSP00000499238	0	0	0	0	0.705	0	0	0.488	0.843
AURKA	HJURP	9606.ENSP00000216911	9606.ENSP00000414109	0	0	0	0	0.780	0	0	0.357	0.852
AURKA	CDCA5	9606.ENSP00000216911	9606.ENSP00000275517	0	0	0	0	0.672	0	0	0.604	0.864
AURKA	CENPE	9606.ENSP00000216911	9606.ENSP00000265148	0	0	0	0	0.643	0.128	0	0.613	0.869
AURKA	RACGAP1	9606.ENSP00000216911	9606.ENSP00000404190	0	0	0	0	0.633	0	0	0.694	0.883
AURKA	KIF4A	9606.ENSP00000216911	9606.ENSP00000363524	0	0	0	0	0.692	0	0	0.642	0.885
AURKA	NUF2	9606.ENSP00000216911	9606.ENSP00000271452	0	0	0	0	0.674	0.292	0	0.574	0.893
AURKA	CENPF	9606.ENSP00000216911	9606.ENSP00000355922	0	0	0	0	0.679	0	0	0.708	0.902
AURKA	PRC1	9606.ENSP00000216911	9606.ENSP00000377793	0	0	0	0	0.823	0.075	0	0.498	0.910
AURKA	MELK	9606.ENSP00000216911	9606.ENSP00000298048	0	0	0.093	0.731	0.831	0.045	0	0.479	0.913
AURKA	AURKB	9606.ENSP00000216911	9606.ENSP00000313950	0	0	0.061	0.958	0.573	0.421	0.540	0.387	0.922
AURKA	KIF23	9606.ENSP00000216911	9606.ENSP00000260363	0	0	0	0	0.694	0.091	0	0.749	0.924
AURKA	BUB1B	9606.ENSP00000216911	9606.ENSP00000287598	0	0	0	0	0.723	0.089	0	0.722	0.924
AURKA	MAD2L1	9606.ENSP00000216911	9606.ENSP00000296509	0	0	0	0	0.647	0.100	0	0.796	0.929
AURKA	NDC80	9606.ENSP00000216911	9606.ENSP00000261597	0	0	0	0	0.720	0.474	0	0.584	0.933
AURKA	CEP55	9606.ENSP00000216911	9606.ENSP00000360540	0	0	0	0	0.802	0.161	0	0.650	0.936
AURKA	CCNA2	9606.ENSP00000216911	9606.ENSP00000481380	0	0	0	0	0.853	0	0	0.669	0.949
AURKA	CDK1	9606.ENSP00000216911	9606.ENSP00000378699	0	0	0.125	0.747	0.777	0.525	0	0.537	0.951
AURKA	CDCA8	9606.ENSP00000216911	9606.ENSP00000362146	0	0	0	0	0.728	0.086	0.540	0.633	0.952
AURKA	NCAPG	9606.ENSP00000216911	9606.ENSP00000251496	0	0	0	0	0.816	0.103	0	0.735	0.952
AURKA	CENPA	9606.ENSP00000216911	9606.ENSP00000336868	0	0	0	0	0.785	0.149	0	0.797	0.959
AURKA	TOP2A	9606.ENSP00000216911	9606.ENSP00000411532	0	0	0	0	0.826	0.071	0	0.791	0.963
AURKA	PTTG1	9606.ENSP00000216911	9606.ENSP00000377536	0	0	0	0	0.680	0.329	0.500	0.730	0.967
AURKA	BUB1	9606.ENSP00000216911	9606.ENSP00000302530	0	0	0	0	0.836	0.089	0	0.822	0.971
AURKA	KIF11	9606.ENSP00000216911	9606.ENSP00000260731	0	0	0	0	0.812	0.272	0	0.816	0.972
AURKA	KIF2C	9606.ENSP00000216911	9606.ENSP00000361298	0	0	0	0	0.799	0.323	0	0.833	0.975
AURKA	CCNB1	9606.ENSP00000216911	9606.ENSP00000256442	0	0	0	0	0.863	0.094	0	0.845	0.979
AURKA	UBE2C	9606.ENSP00000216911	9606.ENSP00000348838	0	0	0	0	0.835	0.300	0.400	0.828	0.986
AURKA	CCNB2	9606.ENSP00000216911	9606.ENSP00000288207	0	0	0	0	0.860	0.637	0	0.799	0.988
AURKA	BIRC5	9606.ENSP00000216911	9606.ENSP00000301633	0	0	0	0	0.824	0.492	0.540	0.865	0.993
AURKA	CDC20	9606.ENSP00000216911	9606.ENSP00000361540	0	0	0	0	0.902	0.513	0.500	0.817	0.995
AURKA	PLK1	9606.ENSP00000216911	9606.ENSP00000300093	0	0	0	0.741	0.902	0.690	0.500	0.840	0.997
AURKA	TPX2	9606.ENSP00000216911	9606.ENSP00000300403	0	0	0	0	0.846	0.988	0.900	0.995	0.999
AURKB	TRIP13	9606.ENSP00000313950	9606.ENSP00000166345	0	0	0	0	0.562	0.308	0	0.357	0.788
AURKB	CDC6	9606.ENSP00000313950	9606.ENSP00000209728	0	0	0	0	0.477	0.075	0	0.724	0.855
AURKB	POLE2	9606.ENSP00000313950	9606.ENSP00000216367	0	0	0	0	0.311	0	0	0.528	0.661
AURKB	MYBL2	9606.ENSP00000313950	9606.ENSP00000217026	0	0	0	0	0.523	0.051	0	0.400	0.704
AURKB	OIP5	9606.ENSP00000313950	9606.ENSP00000220514	0	0	0	0	0.538	0	0	0.295	0.660
AURKB	RNASEH2A	9606.ENSP00000313950	9606.ENSP00000221486	0	0	0	0	0.497	0	0	0.057	0.506
AURKB	RAD51AP1	9606.ENSP00000313950	9606.ENSP00000228843	0	0	0	0	0.366	0	0	0.273	0.520
AURKB	NCAPH	9606.ENSP00000313950	9606.ENSP00000240423	0	0	0	0	0.573	0.443	0	0.650	0.909
AURKB	MND1	9606.ENSP00000313950	9606.ENSP00000240488	0	0	0	0	0.447	0	0	0.112	0.488
AURKB	PIMREG	9606.ENSP00000313950	9606.ENSP00000250056	0	0	0	0	0.652	0	0	0.276	0.737
AURKB	NCAPG	9606.ENSP00000313950	9606.ENSP00000251496	0	0	0	0	0.711	0.075	0	0.700	0.913
AURKB	CCNB1	9606.ENSP00000313950	9606.ENSP00000256442	0	0	0	0	0.587	0.094	0.400	0.851	0.962
AURKB	TROAP	9606.ENSP00000313950	9606.ENSP00000257909	0	0	0	0	0.801	0	0	0.212	0.836
AURKB	ESPL1	9606.ENSP00000313950	9606.ENSP00000257934	0	0	0	0	0.608	0	0.500	0.932	0.985
AURKB	KIF23	9606.ENSP00000313950	9606.ENSP00000260363	0	0	0	0	0.686	0.328	0	0.833	0.961
AURKB	KIF11	9606.ENSP00000313950	9606.ENSP00000260731	0	0	0	0	0.768	0.272	0	0.804	0.964
AURKB	NDC80	9606.ENSP00000313950	9606.ENSP00000261597	0	0	0	0	0.746	0.474	0	0.856	0.979
AURKB	MCM4	9606.ENSP00000313950	9606.ENSP00000262105	0	0	0	0	0.590	0	0	0.351	0.722
AURKB	GINS1	9606.ENSP00000313950	9606.ENSP00000262460	0	0	0	0	0.331	0	0	0.386	0.571
AURKB	DEPDC1B	9606.ENSP00000313950	9606.ENSP00000265036	0	0	0	0	0.462	0	0	0.434	0.682
AURKB	MCM2	9606.ENSP00000313950	9606.ENSP00000265056	0	0	0	0	0.601	0	0	0.285	0.702
AURKB	CENPE	9606.ENSP00000313950	9606.ENSP00000265148	0	0	0	0	0.534	0.100	0	0.946	0.975
